
TABLESPACE           DATA_FILE                                          FILESYSTEM                  SIZE_MB                                                                                                                                                                                                 
-------------------- -------------------------------------------------- ------------------------- ---------                                                                                                                                                                                                 
** Script Output **  /swp/c1/prod/files/areafcp                         /dev/vg07/lvol5            61440000                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps07/oradata/PSOLP/custpro_lg_data06.dbf          /dev/vg11/lvol1             2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps08/oradata/PSOLP/custpro_lg_data07.dbf          /dev/vg11/lvol2             2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps08/oradata/PSOLP/custpro_lg_data08.dbf          /dev/vg11/lvol2             2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps10/oradata/PSOLP/custpro_lg_data08.dbf          /dev/vgoraps_ps10/lvol1      4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps10/oradata/PSOLP/custpro_lg_data09.dbf          /dev/vgoraps_ps10/lvol1     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps11/oradata/PSOLP/custpro_lg_data11.dbf          /dev/vgoraps_ps12/lvol1     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps11/oradata/PSOLP/custpro_lg_data12.dbf          /dev/vgoraps_ps12/lvol1     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps11/oradata/PSOLP/custpro_lg_data13.dbf          /dev/vgoraps_ps12/lvol1     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps11/oradata/PSOLP/custpro_lg_data14.dbf          /dev/vgoraps_ps12/lvol1     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps11/oradata/PSOLP/custpro_lg_data15.dbf          /dev/vgoraps_ps12/lvol1     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps11/oradata/PSOLP/custpro_lg_data16.dbf          /dev/vgoraps_ps12/lvol1     2147.48                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data17.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data18.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data19.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data20.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data21.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data22.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data23.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data24.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data25.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps12/oradata/PSOLP/custpro_lg_data26.dbf          /dev/vgoraps_ps12/lvol2     2147.48                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps13/oradata/PSOLP/custpro_lg_data27.dbf          /dev/vgoraps_ps12/lvol3      2139.1                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps13/oradata/PSOLP/custpro_lg_data28.dbf          /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps13/oradata/PSOLP/custpro_lg_data29.dbf          /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps13/oradata/PSOLP/custpro_lg_data30.dbf          /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps13/oradata/PSOLP/custpro_lg_data31.dbf          /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps13/oradata/PSOLP/custpro_lg_data32.dbf          /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps13/oradata/PSOLP/custpro_lg_data33.dbf          /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
